,cmplnt_num,addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_dt,cmplnt_to_tm,crm_atpt_cptd_cd,jurisdiction_code,juris_desc,ky_cd,law_cat_cd,ofns_desc,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,susp_age_group,susp_race,susp_sex,vic_age_group,vic_race,vic_sex,housing_psa,loc_of_occur_desc,station_name,transit_district,hadevelopt,parks_nm
249,702318330,44,BRONX,2019-08-21T00:00:00.000,20:28:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,348,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,PATROL BORO BRONX,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2019-08-21T00:00:00.000,UNKNOWN,UNKNOWN,U,65+,BLACK,M,,,,,,
250,480144045,52,BRONX,2019-08-21T00:00:00.000,19:28:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,353,MISDEMEANOR,UNAUTHORIZED USE OF A VEHICLE,PATROL BORO BRONX,462.0,UNAUTHORIZED USE VEHICLE 3,STREET,2019-08-21T00:00:00.000,,,,25-44,BLACK,F,,,,,,
251,636280507,42,BRONX,2019-08-21T00:00:00.000,17:25:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-08-21T00:00:00.000,,,,25-44,BLACK HISPANIC,F,,FRONT OF,,,,
252,422622272,43,BRONX,2019-08-21T00:00:00.000,14:40:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2019-08-21T00:00:00.000,<18,BLACK HISPANIC,M,18-24,WHITE HISPANIC,M,,,,,,
253,153893350,47,BRONX,2019-08-21T00:00:00.000,04:37:00,,,ATTEMPTED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO BRONX,384.0,"ROBBERY,POCKETBOOK/CARRIED BAG",STREET,2019-08-21T00:00:00.000,UNKNOWN,BLACK,M,25-44,BLACK,M,,,,,,
254,604199207,114,QUEENS,2019-08-10T00:00:00.000,04:55:00,2019-08-10T00:00:00.000,05:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO QUEENS NORTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",CHURCH,2019-08-21T00:00:00.000,25-44,BLACK,F,45-64,WHITE HISPANIC,F,,INSIDE,,,,
255,492552390,60,,2019-08-20T00:00:00.000,22:11:00,,,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-08-20T00:00:00.000,,,,25-44,BLACK HISPANIC,M,,OUTSIDE,,,,
256,282376724,73,,2019-08-20T00:00:00.000,21:25:00,,,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-08-20T00:00:00.000,,,,25-44,BLACK,M,,OUTSIDE,,,,
257,664830343,14,MANHATTAN,2019-08-20T00:00:00.000,18:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",GROCERY/BODEGA,2019-08-20T00:00:00.000,,,,25-44,BLACK HISPANIC,M,,INSIDE,,,,
258,168275880,114,QUEENS,2019-08-20T00:00:00.000,01:00:00,2019-08-20T00:00:00.000,14:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,121,FELONY,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO QUEENS NORTH,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",STREET,2019-08-20T00:00:00.000,,,,25-44,WHITE,M,,FRONT OF,,,,
259,608371392,109,QUEENS,2019-08-19T00:00:00.000,22:00:00,,,COMPLETED,2.0,N.Y. HOUSING POLICE,578,VIOLATION,HARRASSMENT 2,PATROL BORO QUEENS NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,2019-08-20T00:00:00.000,25-44,BLACK,F,45-64,BLACK,F,44082.0,INSIDE,,,LATIMER GARDENS,
260,947760801,84,BROOKLYN,2019-08-18T00:00:00.000,22:00:00,2019-08-18T00:00:00.000,22:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN NORTH,301.0,"LARCENY,PETIT BY ACQUIRING LOS",COMMERCIAL BUILDING,2019-08-20T00:00:00.000,,,,25-44,WHITE,M,,INSIDE,,,,
261,953153200,9,MANHATTAN,2019-08-15T00:00:00.000,14:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",PARK/PLAYGROUND,2019-08-20T00:00:00.000,45-64,WHITE,U,65+,WHITE,M,,,,,,
262,879199031,32,MANHATTAN,2019-08-19T00:00:00.000,00:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,104,FELONY,RAPE,PATROL BORO MAN NORTH,157.0,RAPE 1,PUBLIC BUILDING,2019-08-19T00:00:00.000,25-44,BLACK,M,18-24,BLACK,F,,INSIDE,,,,
263,510563315,6,MANHATTAN,2019-08-18T00:00:00.000,22:37:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO MAN SOUTH,106.0,ASSAULT POLICE/PEACE OFFICER,STREET,2019-08-19T00:00:00.000,25-44,WHITE HISPANIC,F,25-44,BLACK,M,,,,,,
264,938311109,47,BRONX,2019-08-17T00:00:00.000,15:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2019-08-19T00:00:00.000,25-44,WHITE HISPANIC,F,25-44,BLACK,M,,INSIDE,,,,
265,399741642,20,MANHATTAN,2019-07-31T00:00:00.000,23:45:00,2019-08-16T00:00:00.000,21:50:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-08-19T00:00:00.000,UNKNOWN,WHITE,F,45-64,WHITE,F,,,,,,
266,470106356,73,BROOKLYN,2019-08-18T00:00:00.000,02:55:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO BKLYN NORTH,500.0,"CONTROLLED SUBSTANCE,POSSESS.",STREET,2019-08-18T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
267,836637410,109,QUEENS,2019-08-17T00:00:00.000,17:55:00,2019-08-17T00:00:00.000,18:01:00,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO QUEENS NORTH,500.0,"CONTROLLED SUBSTANCE,POSSESS.",STREET,2019-08-17T00:00:00.000,45-64,BLACK,M,UNKNOWN,UNKNOWN,E,,FRONT OF,,,,
268,941914977,75,BROOKLYN,2019-08-17T00:00:00.000,09:40:00,2019-08-17T00:00:00.000,10:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BKLYN NORTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE-HOUSE,2019-08-17T00:00:00.000,25-44,BLACK,M,25-44,BLACK,F,,INSIDE,,,,
269,330486498,104,QUEENS,2019-08-17T00:00:00.000,02:50:00,2019-08-17T00:00:00.000,03:36:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO QUEENS NORTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-08-17T00:00:00.000,45-64,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F,,FRONT OF,,,,
270,519557329,44,BRONX,2019-08-17T00:00:00.000,01:07:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,348,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,PATROL BORO BRONX,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2019-08-17T00:00:00.000,,,,25-44,WHITE HISPANIC,M,,,,,,
271,843580904,20,MANHATTAN,2019-08-16T00:00:00.000,21:00:00,2019-08-16T00:00:00.000,21:15:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN NORTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,2019-08-17T00:00:00.000,UNKNOWN,UNKNOWN,U,<18,WHITE,F,,FRONT OF,,,,
272,327027478,14,MANHATTAN,2019-07-29T00:00:00.000,12:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO MAN SOUTH,426.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER",BANK,2019-08-17T00:00:00.000,,,,45-64,WHITE,M,,INSIDE,,,,
273,311461171,5,MANHATTAN,2019-08-16T00:00:00.000,18:05:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,358,MISDEMEANOR,OFFENSES INVOLVING FRAUD,PATROL BORO MAN SOUTH,705.0,"FORGERY,ETC.-MISD.",STREET,2019-08-16T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,,,,,,
274,620469344,72,BROOKLYN,2019-08-16T00:00:00.000,09:00:00,2019-08-16T00:00:00.000,12:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,110,FELONY,GRAND LARCENY OF MOTOR VEHICLE,PATROL BORO BKLYN SOUTH,441.0,"LARCENY,GRAND OF AUTO",STREET,2019-08-16T00:00:00.000,,,,65+,BLACK HISPANIC,M,,FRONT OF,,,,
275,494150025,24,MANHATTAN,2019-08-16T00:00:00.000,01:10:00,2019-08-16T00:00:00.000,02:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN NORTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",STREET,2019-08-16T00:00:00.000,UNKNOWN,UNKNOWN,U,45-64,BLACK,M,,,,,,
276,492141707,88,BROOKLYN,2019-08-16T00:00:00.000,00:50:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN NORTH,101.0,ASSAULT 3,PARKING LOT/GARAGE (PUBLIC),2019-08-16T00:00:00.000,UNKNOWN,UNKNOWN,U,18-24,BLACK,M,,FRONT OF,,,,
277,178322074,46,BRONX,2019-08-15T00:00:00.000,22:44:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO BRONX,515.0,"CONTROLLED SUBSTANCE,SALE 3",STREET,2019-08-16T00:00:00.000,65+,BLACK,M,UNKNOWN,UNKNOWN,E,,FRONT OF,,,,
278,321595193,43,BRONX,2019-08-15T00:00:00.000,19:00:00,2019-08-16T00:00:00.000,08:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,121,FELONY,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BRONX,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",STREET,2019-08-16T00:00:00.000,,,,45-64,BLACK,F,,OPPOSITE OF,,,,
279,574162180,105,QUEENS,2019-07-10T00:00:00.000,20:45:00,2019-07-10T00:00:00.000,20:50:00,COMPLETED,0.0,N.Y. POLICE DEPT,361,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,PATROL BORO QUEENS SOUTH,647.0,FALSE REPORT BOMB,HOSPITAL,2019-08-16T00:00:00.000,45-64,WHITE,M,UNKNOWN,UNKNOWN,E,,INSIDE,,,,
280,814776235,52,BRONX,2019-08-15T00:00:00.000,16:24:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2019-08-15T00:00:00.000,45-64,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F,,INSIDE,,,,
281,252185222,47,BRONX,2019-08-14T00:00:00.000,17:00:00,2019-08-15T00:00:00.000,05:05:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-08-15T00:00:00.000,,,,65+,BLACK,M,,,,,,
282,949325465,52,BRONX,2019-08-14T00:00:00.000,21:20:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,235,MISDEMEANOR,DANGEROUS DRUGS,PATROL BORO BRONX,511.0,"CONTROLLED SUBSTANCE, POSSESSI",STREET,2019-08-14T00:00:00.000,25-44,BLACK,M,UNKNOWN,UNKNOWN,E,,,,,,
283,168391077,25,MANHATTAN,2019-08-14T00:00:00.000,10:55:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO MAN NORTH,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,2019-08-14T00:00:00.000,25-44,BLACK,M,45-64,WHITE HISPANIC,M,,FRONT OF,,,,
284,514015479,43,BRONX,2019-08-14T00:00:00.000,04:20:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,348,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,PATROL BORO BRONX,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2019-08-14T00:00:00.000,UNKNOWN,UNKNOWN,M,45-64,WHITE HISPANIC,M,,,,,,
285,554373776,13,MANHATTAN,2019-06-22T00:00:00.000,20:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO MAN SOUTH,443.0,"LARCENY,GRAND OF BICYCLE",STREET,2019-08-14T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,,,,,,
286,328473499,41,BRONX,2019-08-13T00:00:00.000,20:38:00,2019-08-13T00:00:00.000,20:41:00,COMPLETED,0.0,N.Y. POLICE DEPT,118,FELONY,DANGEROUS WEAPONS,PATROL BORO BRONX,792.0,WEAPONS POSSESSION 1 & 2,STREET,2019-08-13T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
287,828964503,41,BRONX,2019-08-06T00:00:00.000,08:10:00,2019-08-06T00:00:00.000,08:15:00,COMPLETED,72.0,DEPT OF CORRECTIONS,106,FELONY,FELONY ASSAULT,PATROL BORO BRONX,106.0,ASSAULT POLICE/PEACE OFFICER,OTHER,2019-08-13T00:00:00.000,18-24,BLACK HISPANIC,M,UNKNOWN,UNKNOWN,E,,INSIDE,,,,
288,235387081,52,BRONX,2019-08-12T00:00:00.000,19:45:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,PATROL BORO BRONX,750.0,RESISTING ARREST,FAST FOOD,2019-08-12T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,INSIDE,,,,
289,716383490,109,QUEENS,2019-08-12T00:00:00.000,18:50:00,2019-08-12T00:00:00.000,19:22:00,COMPLETED,0.0,N.Y. POLICE DEPT,347,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING,PATROL BORO QUEENS NORTH,905.0,"INTOXICATED DRIVING,ALCOHOL",STREET,2019-08-12T00:00:00.000,25-44,WHITE,F,UNKNOWN,UNKNOWN,E,,,,,,
290,943001893,69,BROOKLYN,2019-08-12T00:00:00.000,18:15:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO BKLYN SOUTH,500.0,"CONTROLLED SUBSTANCE,POSSESS.",STREET,2019-08-12T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
291,167026914,103,QUEENS,2019-08-12T00:00:00.000,17:00:00,2019-08-12T00:00:00.000,17:15:00,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO QUEENS SOUTH,568.0,"MARIJUANA, POSSESSION 1, 2 & 3",STREET,2019-08-12T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,FRONT OF,,,,
292,408061191,52,BRONX,2019-08-12T00:00:00.000,01:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2019-08-12T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,BLACK,F,,INSIDE,,,,
293,563421534,44,BRONX,2019-08-11T00:00:00.000,11:30:00,2019-08-12T00:00:00.000,06:45:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-08-12T00:00:00.000,,,,25-44,WHITE,M,,,,,,
294,759505691,18,MANHATTAN,2019-08-10T00:00:00.000,17:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2019-08-12T00:00:00.000,25-44,WHITE,M,45-64,WHITE,M,,INSIDE,,,,
295,257026900,14,MANHATTAN,2019-08-09T00:00:00.000,10:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,343.0,"LARCENY,PETIT OF BICYCLE",STREET,2019-08-12T00:00:00.000,,,,25-44,WHITE,M,,INSIDE,,,,
296,590279178,79,BROOKLYN,2019-08-08T00:00:00.000,13:20:00,2019-08-08T00:00:00.000,23:45:00,COMPLETED,97.0,OTHER,114,FELONY,ARSON,PATROL BORO BKLYN NORTH,264.0,"ARSON, MOTOR VEHICLE 1 2 3 & 4",STREET,2019-08-12T00:00:00.000,,,,45-64,BLACK,M,,FRONT OF,,,,
297,377465349,47,BRONX,2019-08-07T00:00:00.000,17:00:00,2019-08-08T00:00:00.000,08:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-08-12T00:00:00.000,,,,45-64,BLACK,M,,FRONT OF,,,,
298,945251183,109,QUEENS,2019-08-02T00:00:00.000,14:00:00,2019-08-12T00:00:00.000,00:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS NORTH,349.0,"LARCENY,PETIT OF LICENSE PLATE",PARKING LOT/GARAGE (PUBLIC),2019-08-12T00:00:00.000,,,,45-64,BLACK,F,,,,,,
299,550853293,44,BRONX,2019-08-11T00:00:00.000,21:45:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2019-08-11T00:00:00.000,25-44,BLACK,M,25-44,BLACK HISPANIC,M,,,,,,
300,321778254,13,MANHATTAN,2019-08-11T00:00:00.000,15:59:00,2019-08-11T00:00:00.000,16:25:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,343.0,"LARCENY,PETIT OF BICYCLE",STREET,2019-08-11T00:00:00.000,,,,25-44,WHITE,M,,,,,,
301,246006718,52,BRONX,2019-08-11T00:00:00.000,14:12:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,235,MISDEMEANOR,DANGEROUS DRUGS,PATROL BORO BRONX,511.0,"CONTROLLED SUBSTANCE, POSSESSI",STREET,2019-08-11T00:00:00.000,25-44,WHITE HISPANIC,M,UNKNOWN,UNKNOWN,E,,,,,,
302,205023755,48,BRONX,2019-08-10T00:00:00.000,23:55:00,2019-08-11T00:00:00.000,00:10:00,COMPLETED,0.0,N.Y. POLICE DEPT,118,FELONY,DANGEROUS WEAPONS,PATROL BORO BRONX,792.0,WEAPONS POSSESSION 1 & 2,STREET,2019-08-11T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
303,914266069,17,MANHATTAN,2019-08-10T00:00:00.000,21:40:00,2019-08-10T00:00:00.000,21:45:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",STREET,2019-08-11T00:00:00.000,,,,45-64,WHITE,F,,,,,,
304,835319934,32,,2019-08-10T00:00:00.000,01:30:00,,,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-08-10T00:00:00.000,25-44,BLACK,M,25-44,BLACK,M,,OUTSIDE,,,,
305,884599328,18,MANHATTAN,2019-08-09T00:00:00.000,17:45:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO MAN SOUTH,101.0,ASSAULT 3,STREET,2019-08-09T00:00:00.000,25-44,BLACK,F,45-64,WHITE,M,,FRONT OF,,,,
306,603962128,69,BROOKLYN,2019-08-09T00:00:00.000,14:52:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2019-08-09T00:00:00.000,45-64,BLACK,M,25-44,BLACK,F,,FRONT OF,,,,
307,671119636,52,BRONX,2019-08-09T00:00:00.000,12:35:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",OTHER,2019-08-09T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,BLACK,M,,INSIDE,,,,
308,752228400,104,QUEENS,2019-08-09T00:00:00.000,09:50:00,2019-08-09T00:00:00.000,09:53:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO QUEENS NORTH,101.0,ASSAULT 3,CHAIN STORE,2019-08-09T00:00:00.000,25-44,WHITE HISPANIC,F,25-44,BLACK,M,,INSIDE,,,,
309,813717220,109,QUEENS,2019-08-08T00:00:00.000,22:22:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,347,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING,PATROL BORO QUEENS NORTH,905.0,"INTOXICATED DRIVING,ALCOHOL",STREET,2019-08-09T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
310,625634313,41,BRONX,2019-08-07T00:00:00.000,20:00:00,2019-08-08T00:00:00.000,09:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,110,FELONY,GRAND LARCENY OF MOTOR VEHICLE,PATROL BORO BRONX,441.0,"LARCENY,GRAND OF AUTO",STREET,2019-08-09T00:00:00.000,,,,25-44,BLACK,M,,FRONT OF,,,,
311,179878929,13,MANHATTAN,2019-07-30T00:00:00.000,22:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,343.0,"LARCENY,PETIT OF BICYCLE",STREET,2019-08-09T00:00:00.000,,,,25-44,WHITE,M,,FRONT OF,,,,
312,146431157,104,QUEENS,2019-01-01T00:00:00.000,00:01:00,2019-08-09T00:00:00.000,00:10:00,COMPLETED,0.0,N.Y. POLICE DEPT,351,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO QUEENS NORTH,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",STREET,2019-08-09T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
313,294075807,71,BROOKLYN,2019-08-08T00:00:00.000,18:17:00,2019-08-08T00:00:00.000,18:25:00,COMPLETED,0.0,N.Y. POLICE DEPT,113,FELONY,FORGERY,PATROL BORO BKLYN SOUTH,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",STREET,2019-08-08T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
314,287524869,48,BRONX,2019-08-08T00:00:00.000,15:45:00,2019-08-08T00:00:00.000,15:55:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO BRONX,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-08-08T00:00:00.000,UNKNOWN,BLACK,M,25-44,BLACK,F,,,,,,
315,463615539,75,BROOKLYN,2019-08-08T00:00:00.000,14:16:00,2019-08-08T00:00:00.000,14:16:00,COMPLETED,1.0,N.Y. TRANSIT POLICE,358,MISDEMEANOR,OFFENSES INVOLVING FRAUD,PATROL BORO BKLYN NORTH,705.0,"FORGERY,ETC.-MISD.",TRANSIT - NYC SUBWAY,2019-08-08T00:00:00.000,45-64,BLACK,M,UNKNOWN,UNKNOWN,E,,,GRANT AVENUE,33.0,,
316,584486715,52,BRONX,2019-08-08T00:00:00.000,11:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-08-08T00:00:00.000,65+,WHITE,M,25-44,ASIAN / PACIFIC ISLANDER,F,,,,,,
317,585688593,33,MANHATTAN,2019-08-08T00:00:00.000,11:00:00,2019-08-08T00:00:00.000,11:39:00,COMPLETED,0.0,N.Y. POLICE DEPT,352,MISDEMEANOR,CRIMINAL TRESPASS,PATROL BORO MAN NORTH,205.0,"TRESPASS 2, CRIMINAL",HOSPITAL,2019-08-08T00:00:00.000,18-24,BLACK,M,UNKNOWN,UNKNOWN,D,,INSIDE,,,,
318,364727002,75,BROOKLYN,2019-08-07T00:00:00.000,18:00:00,2019-08-07T00:00:00.000,18:15:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN NORTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",STREET,2019-08-08T00:00:00.000,,,,45-64,BLACK,M,,,,,,
319,849156938,83,BROOKLYN,2019-08-07T00:00:00.000,15:55:00,2019-08-08T00:00:00.000,14:40:00,COMPLETED,0.0,N.Y. POLICE DEPT,121,FELONY,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BKLYN NORTH,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE - APT. HOUSE,2019-08-08T00:00:00.000,<18,BLACK HISPANIC,F,<18,BLACK HISPANIC,F,,INSIDE,,,,
320,982429081,20,MANHATTAN,2019-08-07T00:00:00.000,07:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN NORTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",FAST FOOD,2019-08-08T00:00:00.000,,,,45-64,BLACK,M,,INSIDE,,,,
321,452208148,1,MANHATTAN,2019-08-03T00:00:00.000,18:14:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,303.0,"LARCENY,PETIT BY CHECK USE",BANK,2019-08-08T00:00:00.000,,,,<18,ASIAN / PACIFIC ISLANDER,M,,INSIDE,,,,
